reviews,recommendation,location
"*** ****** ** *** ***** She's friendly, understands the issue, explains the cause for it, and suggests the ******* medicines to cure it. Highly recommended!",I recommend the doctor,Bangalore
"We had a great experience with the doctor. She was very efficient, gave us a lot of time and listened very patiently. Made us feel at ease. Will certainly make it a point to go to her again when the need arises. Does not give appointments but the waiting periods are not very long either. ",I recommend the doctor,Bangalore
"One of the best experiences you can have with a doctor. Speaks many languages and greats with a smile. Listen to you patiently and explain the meditation and her findings.Note: The place is a bit congested and have no appointment, but the inside experience changes everything. ",I recommend the doctor,Bangalore
"My wife had fever, so we went to Dr. Sujala. She gave proper time to listen us and identified the symptoms of pregnancy, and gave kit to test the pregnancy. On confirmation she referred us to Dr. Gayathri Kamath and fortunately it was a normal delivery.Thanks to Dr. Sujala and Dr. Gayathri.",I recommend the doctor,Bangalore
"Really wholesome experience. She explained everything in explicit detail. She even followed up on how I was doing, which was a brilliant touch.",I recommend the doctor,Bangalore
Nice friendly doctor. Quick with the diagnosis and doesn't prescribe expensive drugs. Would recommend everytime.,I recommend the doctor,Bangalore
Doctor was friendly and she knows the symptoms for disease..fees also is okay and way of treatment was good.,I recommend the doctor,Bangalore
She is humble and very receptive. Very reasonable price and didnt recommond any tests unnecessarily.,I recommend the doctor,Bangalore
Excellent service and she will listen to your problems carefully and provide the best solution based on the problem.,I recommend the doctor,Bangalore
The doctor does not overcharge for consultation The wait time is reasonable considering there is no need to pre book appointment ,I recommend the doctor,Bangalore
It was very helpful. And she is very humble and gentle. She understands the issue and gives equal time to all.,I recommend the doctor,Bangalore
Pretty nice experience. Doctor listens to problem quite patiently as well as provides information regarding illness in detail. Would recommend.,I recommend the doctor,Bangalore
One of the nicest lady I have ever found... very precise and very friendly she even explains you why she is prescribing that particular medicine... have been many times and she has always helped me with all my issues.. great job mam,I recommend the doctor,Bangalore
"Dr. Prabhat is a very experienced medical professional who is good at diagnosing exact medical issues. He has a gentle approach towards his patients, listens to their problem very carefully and resists from prescribing unnecessary medicines.  I visited him for a viral fever. Gave ********* medicines and I recovered well in short time. I recommend him. 👍🏻",I recommend the doctor,Bangalore
"I consulted for frequent running nose, headaches and cervical pain.First he listened to me, then he found out the issue and picked up the root cause. though he gave prescriptions but also he suggested to not to get into habit of chemical medicine, rather use home remedies.",I recommend the doctor,Bangalore
Dr Prabhat is Very good and his diagnosis technique are very appreciating. No money minded at all and consultation fee is also nominal. He avoids unwanted lab tests and gave very good advice to my father.Much appreciated he is truly a doctor by profession. ,I recommend the doctor,Bangalore
"I have visited for my mom's problem, she is suffering from general fever last 3-2 years but non of the doctor could diagnose it correctly. As I have seen, the doctor is very calm, checking carefully and listening to patients carefully. Overall, I like the doctor's nature and experience.  ",I recommend the doctor,Bangalore
He is excellent doctor. He listens carefully and suggests medications. I liked one thing very much about him that he didn’t suggested any unnecessary test ,I recommend the doctor,Bangalore
The doctor made me feel like home. He explained the disease and the medication. Asked to visit back in case any concerns. ,I recommend the doctor,Bangalore
"Sr. doctor, discusses the issue in detail and advises suitable treatment. Highly recommended and works on weekends too.",I recommend the doctor,Bangalore
"Patient, experienced and extremely sharp. Before I could finish telling all symptoms, he told me the rest of my symptoms. ",I recommend the doctor,Bangalore
Spent 3-4 Minutes with the doctor. He noted necessary stuff and gave very few medicine. Nice doctor. ,I recommend the doctor,Bangalore
"It was great meeting with doctor, he treats very nicely and his friendly behavior make more comfortable and also explains diseases in so good way.",I recommend the doctor,Bangalore
A very friendly and happy-go-lucky doctor. He explained to me that headache is due to low blood pressure and being underweight does not mean that you are sick. Most important is to be healthy and live happily. Having proper weight need not necessarily mean that your system is healthy. ,I recommend the doctor,Bangalore
Doctor was listening to my problem and gave us full explanation of how breathing problem starts and how it should be treated. He wrote medicines and explained us what it does. He was very friendly and I highly recommend him.,I recommend the doctor,Bangalore
Reasonably good *** ***** ********** He speaks well and connects to the patient. He strikes the root of the problem.,I recommend the doctor,Bangalore
Doctor was very good.. he did not make us do any unwanted tests like the big hospitals... He was very clear and we felt safe that we are getting treated at the right place,I recommend the doctor,Bangalore
Great experience.  Doctor patiently listened and the best part is he didn't suggest any unnecessary tests. Wonderful experience ,I recommend the doctor,Bangalore
Good and experienced doctor. Doesn't tell you to do unnecessary tests unless necessary. Satisfied with the diagnosis,I recommend the doctor,Bangalore
I visited the doctor for diarrhoea and fever. My appointment was scheduled for 5:45 and he was there sharp at 5:45. Very experienced and listened very patiently about my condition. He gave a detailed explanation of the causes. I was feeling good in a days time. Very highly recommend.,I recommend the doctor,Bangalore
Really good. Experienced and learned doctor. ********* *** ****** *********he advises to do home remedies along with meds. ,I recommend the doctor,Bangalore
"Doctor is good and listen to patient problems carefully. I was getting fever for long time but most of doctor unable to find the root cause. Here, it was much better as compared to other doctors.",I recommend the doctor,Bangalore
He was Friendly and to the point with analysis explaining why he felt it was the reason and suggested outcomes. ,I recommend the doctor,Bangalore
good and experienced doctor. Reached on time and was surprised to see the doctor was available on time for the very first appointment.,I recommend the doctor,Bangalore
Was supposed to meet the doctor at 6:45 pm. I called them to confirm and was told to come at 5:30 pm. I went there and was informed that the doctor won't be here till 7:30pm. I had to go to some other clinic as had some emergency.,I do not recommend the doctor,Bangalore
"He is a nice doctor, listen to your problems properly. overall nice interaction at the clinic. **** **** ****** ***** * ** * ***** ",I recommend the doctor,Bangalore
The doctor patiently listened to the symptoms and examined me thoroughly. Got urine test done at clinic in about 10 minutes. ,I recommend the doctor,Bangalore
even after booking this doc walked away before we came even though appointment was booked. highly not recommended. ,I do not recommend the doctor,Bangalore
"Very experienced doctor, listens very carefully, explains things. answer your all queries. will recommend to everyone",I recommend the doctor,Bangalore
My experience is very good. Dr. listen us patiently and explain each and every think in very detailed and don't want any unwanted lab tets. very experienced.,I recommend the doctor,Bangalore
"I was suffering since 6 months with my leg thigh pain severally, one of my friend suggested me to him.i went for the first time, I'm really satisfied.He  listened us *** ******* ** * ***** ********, I got a big relief from pain and now I'm feeling better.thanks a lot..",I recommend the doctor,Bangalore
Liked his detailed investigation & happy with his treatment. Very reasonable fee & no wait time. Near to my house.,I recommend the doctor,Bangalore
My wife was suffering with flu. *** ***** **** ********* ********** he is professional and friendly. I will recommend him for all.  ,I recommend the doctor,Bangalore
"I have booked an appointment for my wife (to consult about the low blood pressure issue) after finding the 5 star kind of review of Dr. Sagar CP, but after experienced his service, I can only imagine that the rest of his positive reviews are not real. This is someone that I will rate as “0 stars”.I had appointment at 10:00 AM morning on 03-May-2018, I reached there on time, but nobody was available at the clinic, I have waited for around 30 minutes and then call the number provided by Practo in the appointment message. A lady has picked my call (I think Dr. Sagar assistant – not sure who was she) and told that Dr. Sagar will be available at 11:00 AM and she has forgot to check the appointment list for 03-May and update the respective patient, since I was already in the clinic along with the patient, I have requested her to inform Dr. to be available ASAP and she said ok.Then I have waited for another 30 minutes and somebody (I think he was compounder)and asked me to wait for another 20 minutes and at 11:30 he told me that today Dr. will not come and I should come in the evening again.I have called Dr. Sagar and told this is not correct as I was there in the clinic with patient then he started arguing with me, I have recorded full call (where he has used dirty language, when I have told that his service is not as expected and I will update the same in Practo as feedback).I wish I would have posted the audio conversation with Dr. Sagar PC then none of you would like to visit him anytime.",I do not recommend the doctor,Bangalore
Dr.sagar is kind and friendly..Listening to the patients very politely then checking it thoroughly.. **** ********* ***** ** *** ** **** **********Am happy with his approach and treatment.thanks Dr.sagar and practo.,I recommend the doctor,Bangalore
"Dr. Vinita and her team made me feel comfortable, and thoroughly explained the process. They answered all the questions I had, before, during and after the procedure. The treatment was painless for the most part. The clinic was clean and easy to find. Would definitely recommend this place! Will be continuing my treatment here. ",I recommend the doctor,Bangalore
Dr Vinita is a very friendly and competent doctor and gives time to understand your issue. She also prescribes the **** ********* treatment *** **** *** ************* *** ********** ********** Her clinic is also very clean and staff also are well equipped and friendly. Highly recommended.,I recommend the doctor,Bangalore
"********* ** *** **** ************* **** * **** **** **** she takes time to listen, analyze and explain . *** ********* ** *** ***** she gives the best possible options in our budget. I know her for almost 8 years, and I highly recommend her to everyone. Thank you for your support Dr.Vinita",I recommend the doctor,Bangalore
Very impressed with Doctors  approach to work..very preofessional. Made me free relaxed..asked my opinion with regards to treatment...************* **i had confidence that she is experienced in her job..she displayed it too as i realised once procedure started. Am happy too,I recommend the doctor,Bangalore
Inspite of taking appointment had to wait for 45 minutes. In addition to that I was asked wait for 10 more minutes as the doctor had to attend to some foreigners for there treatment as they were waiting. I refused hence I was taken in. I was not happy with the time given to me as it was rushed. If the slots are so tightly packed then fresh appointments should not be given.,I do not recommend the doctor,Bangalore
The doctor is very good in analyzing the problem and suggesting the right solution. I went through a small RF treatment. It went well and i hope that tags on my skin will dispear.,I recommend the doctor,Bangalore
The doctor was very clear in her questions and the list of treatments available. Overall very positive experience. ,I recommend the doctor,Bangalore
I got fractional laser done for acne scars on my face and stretch marks on my arms. I see a lot of improvement in the texture of my skin over a period of a year. I'm very thankful to Dr.Vinita for taking good care of me and my skin! She provided me with a range of options and explained the benefits and costs very patiently. I've had a very good experience with her and would highly recommend Dr.Vinita for any skin related ailments.,I recommend the doctor,Bangalore
The doctor is very friendly...she got to the jist of the problem..she recommended all feasible things to do.,I recommend the doctor,Bangalore
"She was extremely friendly, caring, very good with her advise and really very considerate during the procedure, constantly making sure I was comfortable and not in pain during the procedure.",I recommend the doctor,Bangalore
Awesome  very good clinic highly recommend . Pls do visit once. Not expensive too they charge less .with great quality treatments,I recommend the doctor,Bangalore
"He explains what is the reason. how can that be avoided. what are the next steps to be taken once current problem is sorted out.he performed detailed examination before suggesting medication.also, he suggests not to take anti biotics. ",I recommend the doctor,Bangalore
Since 25 years we know the Dr..... He is very friendly ... He has given right guidance to me and has prescribed good medicine .. Thank u ,I recommend the doctor,Bangalore
Doctor is very friendly.. He examined very patiently and clearly explained the cause and prevention.Feeling positive and confident..,I recommend the doctor,Bangalore
Very good... non scaring doctors... Gives confidence to the patients... Do tests.... prescribe medicine only which is required,I recommend the doctor,Bangalore
** ****** ** *** **** ******* ********* * **** **** ****** ** *** ** ***** ** ********** ********* ******** ******* **** *** ******** ********I highly recommend this to anyone who is suffering from general problems.,I recommend the doctor,Bangalore
doctor was very patiently listened to my problems...perfect medication..even showed photos from internet to give clear picture of my problem.... Highly recommended,I recommend the doctor,Bangalore
Doc is very good listener and explained the treatment clearly. I would recommend him for common health problems. ,I recommend the doctor,Bangalore
"Dr. Harish is a good listener thats something make myself satisfied. I tried explaining my problem and observations and as dengue, malaria are very common now a days, it didn't take much time to understand the symptoms. As a first step quickly he suggested for few test and medicine to control fever. The best part is when I got the report he explained the parameters with very calm and steady(have seen few doctors reluctant to explain the report).Good parking space and not too crowded, not sure if same 8s the case always.",I recommend the doctor,Bangalore
"But I didn’t understand one thing, They asked me if I came to know about their hospital via online, I said Practo and I was charged around 100 Rupees extra. Which is unexpected they should be happy that I got to know via Practo. Instead they charged be more because of Practo. Very disappointed on this part. *** *** ****** *** **** *****",I recommend the doctor,Bangalore
"I am from Guwahati, Assam. I was visited Dr. Harish chamber on 1st May 2019 due to my physical Weakness. He is very polite and gave interest about my problem. His friendliness behaviour was really satisfied me a lot. He was discussed with me about 30 minutes and advice to do some lab test which cost was reasonable. Accordingly he prescribed me only two medicine. After completing my medicine course I feel more and more better. His visiting fees is very nominal. Thanks Dr. Harish R.J.",I recommend the doctor,Bangalore
"********* ** *** **** *** felt satisfied, am really not happy their own medical shop and lab, you never get reports on time, you have to beg for your reports and they are not even helping to provide bills and original reports when requested. Better to go with other labs *** *** ********* ***** ** **** ******* *** **** **** ** *********",I recommend the doctor,Bangalore
********* ******* Kind person. I went to see doctor for my mother full body test report consulation. He went through the report thoroughly. We were worried about about what doc will say. After seeing the report he smiled and told nothing to worry everything is fine. He didn't prescribed unnecessary medicine or test. I would suggest to everyone go and consult with doc if you face any health related issue ,I recommend the doctor,Bangalore
The Doctor was very nice and helpful. He listened to us very patiently amd explained everything in details.,I recommend the doctor,Bangalore
**** ****** *** *** **** ****** I visited the doctor for yeast infection!! I had been suffering from infection from a very long time i had visited many urologists and wasted soo much money but nothing worked!! It was just a temporary healing and finally i found harish doctor on practo and visited his clinic!! The doctor was soo friendly and identified the problem correctly *** **** ** *** ***** *********** Thank yoy doctor,I recommend the doctor,Bangalore
Doctor is very friendly and understanding**** ****** ********* *** ********** ****** Even proper follow up was also provided,I recommend the doctor,Bangalore
Very calm. Listens to what all you say and won't give excess medication. Neither wud ask for unnecessary tests.,I recommend the doctor,Bangalore
"Doc was very good,gave detailed advice and some medicines before rushing into x-rays and other tests.",I recommend the doctor,Bangalore
"He diagnosed my typhoid fever within a day. Gave just one antibiotic, *** ** *** **** ********** ** ******* *** ***** ****** * ***** He takes consultation fee only once and extra medicines you can return comfortably. Doctor is also very kind and talkative. Will recommend everyone. ",I recommend the doctor,Bangalore
He is an awesome doctor. we went there to get treated for stomach pain and slight back side pain and he had explained the complete situation and the possible reasons. he had spent almost 20 minutes and gave a very detailed reasons for the problem *** ****** * **** **** ******* Thanks to the doctor for his friendliness and caring,I recommend the doctor,Bangalore
Doctor is very friendly. He listened to me with patience. Explained me about my tonsil stones and why it could have happened.He also gave very less medicine which i liked the most* **** ** ****** ****** *** ***** ****** * *****,I recommend the doctor,Bangalore
"There is simply one word to describe him...he is ""Excellent"". *** **** ********* ***** *** ******* ******* explains the root cause, no unnecessary medicines...very down to earth personality. I strongly recommend him. ",I recommend the doctor,Bangalore
"The doctor is very friendly he listen to your problem will suggest you the ***** medicine ,I went there for my low bp issue ",I recommend the doctor,Bangalore
"a really good experience overall. evwrything about the interaction was positive, from doctor's attitude to the explanation, from the expectation from the treatment to the possible future of the issue.",I recommend the doctor,Bangalore
doctor was very down to earth and he was very patient enough to know our history before prescribing any medicine.,I recommend the doctor,Bangalore
"Never I have ever met a doctor Like that before in my life. He is wonderful.. Simply wonderful, *** ******** ********* ** *** ******* *** *** ********* *** ****  ** ******** His friendliness towards the patients is superb. Very normal person as well as intelligent doc. Don't spend your money elsewhere. Visit him that's what I suggest to everyone.",I recommend the doctor,Bangalore
I went to multiple big hospitals **** ******** **** *** there the doctor did not even listen to my problem.Dr Harish is an amazing doctor bcoz the way he patiently listens to your problem is so satisfying....I would definitely recommend him to people who are looking for a compassionate doctor to get recovery soon rather than just spending your hard earned money on big hospitals cum hotels,I recommend the doctor,Bangalore
He is very friendly and does accurate diagnosis. big thumbs up.  He takes time to understand patient illness before starting medication .,I recommend the doctor,Bangalore
Very humble and down to earth kind of person.Listen problem very carefully and explain the problem solution accordingly,I recommend the doctor,Bangalore
Doctor is very patient and humbleness. i suffered from cough for nearly 3 weeks and spent sleepless nights.He listened my concern with patience and gave good treatment. I can feel difference from next day and able to sleep happily after many days. Thanks.,I recommend the doctor,Bangalore
"It was a very great experience with Dr. Harish R J.First he will examine the problem properly,after that he will suggest medicine based on the issue.i am totally satisfied with all the services of this clinic also.",I recommend the doctor,Bangalore
Very good Doctor. Explained to me the root cause of my problem. Also cooperative like you can send the report on whats app to him. Also a good human being. ,I recommend the doctor,Bangalore
Mr. Harish RJ was polite and friendly. I visited him for stomach pain and gas trouble. he provided a medicine and suggested a ucg test for further clarification with good explanation of symptoms of stomach ache. he suggested good medicine which I can feel no more pain now.,I recommend the doctor,Bangalore
nice experience..doctor is very understanding  *** *************. did not have to wait for doctor...,I recommend the doctor,Bangalore
Dr is very friendly and puts an effort to understand the problem in detail before initiating an treatment.,I recommend the doctor,Bangalore
"Decent doctor, listens to your conditions patiently, does not recommend unnecessary tests and medicines.",I recommend the doctor,Bangalore
I visited doctor for a post operative care. His advice and treatment helped me in fast recovery. Doctor is friendly. Thank you doctor.,I recommend the doctor,Bangalore
Environment of this clinic very nice for patients. Also doctor was very friendly with  experience of diagnosis since long time. Thanks doctor.,I recommend the doctor,Bangalore
"Very good doctor, he diagnosed the disease in no time.. And the medication he gave started showing results in a day. ",I recommend the doctor,Bangalore
Nice doctor... Have been very detailed about explaining the problems to me.... You can visit...Place is little inside..,I recommend the doctor,Bangalore
Doctor listened carefully the entire symptoms asked few questions to get some more details regarding the illness and then prescribed only 1 medicine for 7 days. Asked to keep a check on lifestyle and the fever will be gone soon ,I recommend the doctor,Bangalore
"Had gone to the doctor after having read a positive review on Practo. The doctor proved to be very sympathetic, listening attentively to my concerns, taking time to detail my diagnosis and, exuding a very positive vibe that re-inforced my trust and respect.For all these reasons, I highly recommend people to approach the doctor for their ailments. The service and the general atmosphere is far better than those at some bigger establishments. ",I recommend the doctor,Bangalore
"Dr Harish  is very good in analyzing the problem, he not only cures the disease ,also makes sure root cause is identified and fixed.facilities is also decent with many in house diagnostic center.                                                        ",I recommend the doctor,Bangalore
"Experience with Doctor was quite good but only thing I felt bad is Dctr availability in hospital, there was no point making appointment from Practo, hospital charged the registration amount even though I booked from Practo. ",I recommend the doctor,Bangalore
"the docter was not available, I was said he is on leave. If the docter is on leave for what joy is it reflecting on practo",I do not recommend the doctor,Bangalore
Its so excellent nicely respond  madam i liked soo much  madam  ur way respond everything we liked soo much madam ,I recommend the doctor,Bangalore
Doctor gave a patient hearing to my dad’d issues. Gave different options of treatment and allowed my dad to choose the one that suits him the most. Overall a good experience.,I recommend the doctor,Bangalore
Doctor is nice.... But long waiting timr i was there at 10am as per my appointment with Practo.... But doctor came at 11am and consulting was done at 12.,I recommend the doctor,Bangalore
"****** ** ***** Explained the treatment well and more than anything listened to what i had to say. Lot of doctors out there don't bother listening to patients. That's annoying! The only issue I had was with wait time. Clinic has a weird rule where followup patients dont have to take appointments. Which means they will be sent in between patients with appointments,which is a prob. I had appointment at 945am, but i was allowed to see doctor only at around 1040am as there were 3 followup patients. So theres really no value for taking appointments. Oh n mind you i have viral fever with secondary bacterial infection sitting n waiting while having fever over 100 F with severe internal chills. ",I recommend the doctor,Bangalore
"            Dr Taher is very special. The way which he diagnose patients is totally different with respect to other doctors. The basic and main element observed from him is the patience. He listens to every patient with patience and understands the concern from the scratch and then take an action in the form of careful observation treatment. He is simply superb.          Also the treatment will be like a step by step ie how we climb the ladder one by one. He makes patients more comfortable by explaining in detail and working most of the times at the root cause. He is a kind of person who actually emphasis on root cause rather than work around and that is the ultimate specialty of him.            Most of the times he doesn't rush but sometimes due to important and emergency cases along with more number of patients waiting, he seems to be rush. In total he is one of the ultimate gentlemen of all the doctors available near BTM area. I always suggest his name where ever it's possible so that I could have done justice to the humanity. ",I recommend the doctor,Bangalore
"You meet a lot of doctors and then you meet Dr Taher. A thorough professional in his field. The most important aspect is that he will hear you out,even if you have a long history to share with him (as was my case), he will not interrupt or be judgemental. After this he will have a series of questions to understand the issue better. Once every aspect is covered he will recommend relevant tests or medicines. I will be under a specific course and i am confident about the result. Thanks for evthg.",I recommend the doctor,Bangalore
"Well and easy understanding by doctor well check up well treatment **** ********* No overdose medicines,thinking about patients future  emergency not found medicines in medical If we call by mob  Dr response and inform other medicine our family are very happy by Doctor treatment by the grace of GOD.",I recommend the doctor,Bangalore
"I visited Dr Taher Asadi for diabetes management for my Dad. This Dr just wants reports from Raghavs diagnostics. ********** *** ******* *********** **** We got our Blood glucose test done from clumax at JP nagar 7th phase near my house. For this he got really hyper and lost his temper. He was so rude that even after me requesting him that I'll get it once again from Raghavs diagnostics and visit again, he didn't agree and gave the medication on the same. My dad was super sad that day ** ** ********** ** *** *** didn't wanted to get treated for diabetes. ** ****** ****** ***** *** ******** ** **** * **** ******* **** ** ************** ******** ******** *** *** *** ** ****** ******** ********** ***** ** ********* I wish I can undo that day for my dad.",I do not recommend the doctor,Bangalore
"Excellent Dr. Very few genuine people exists in this profession. He understands your problem patiently, then suggest a treatment with minimum medicines and tests.His focus is how to treat a person naturally than medicines.I am so convinced after meeting him my sugar is almost under control and I feel more positive from before.On a side note He is an amazing photographer.Thanks,Ashish",I recommend the doctor,Bangalore
"We have been consulting with Dr Taher sir since 4 years. He is our family doctor. His diagnosis, calmness, patience to listen and explain to patient, drill down to root cause easily and always provide required Medicine. He doesn’t promote himself rather his selfless work and helping nature motivate us to how to take care our health. I would say, the new generation doc should learn how to deal with patient. Thank you sir for all help.",I recommend the doctor,Bangalore
"Dr Tahir is now become our family doctor, he is very good at his job. He explains things very well and bery friendly which is best part of his treatment",I recommend the doctor,Bangalore
The doctor was friendly and provided sound advice on how to go about the treatment plan. satisfactory experience.,I recommend the doctor,Bangalore
"Doctor had enough patience to talk and understand. Medicines which are given are helping out to recover. I would recommend doctor. I visited doctor at Nisa Multi-speciality Clinic which was kind of bad. I took 12:45 appointment and yet had to wait for an hour to see the doctor. And this was not the first time, i had visited the same clinic previously and faced the same 1 hour wait time issue. I don't know why they take appointment at time when they cant honour it at all. This becomes more uncomfortable when you are suffering from 101 degree fever and waiting in their clinic for your number. Kind of irritating. The person sitting on the reception had no idea whats going on and was very rude to the patients when asked for doctor.",I recommend the doctor,Bangalore
"Gentle doctor, tries to explain in simple language, available over phone/ whatsapp in case of urgency",I recommend the doctor,Bangalore
Its a gud experience my parents  have been visiting sir from 4years and know sir is treating my grandma,I recommend the doctor,Bangalore
Very elaborative and clear in his head.His way of diagnosis itself speaks about his excellence in his work.Quite happy and satisfied after the visit.,I recommend the doctor,Bangalore
Doctor's way of explaination is excellent.. Satisfaction from the way of apporch. Infrastructure is good.,I recommend the doctor,Bangalore
Experience matters a lot in diagonosing the illness or disease of a patient. ** ***** ** **** **** ** ***,I recommend the doctor,Bangalore
The Doctor is very quickly gets into ***** diagnosis and suggests ******* prescriptions with minimum tests . Satisfied with the approach and helpful nature . **** ********* ,I recommend the doctor,Bangalore
Dr.Taher is really friendly doctor and he explains about medicines and health issues very properly.He helped my mother to reduce diabetes from 450 to 83.we are really satisfied with his treatment and definitely we will recommend others to see him also.,I recommend the doctor,Bangalore
Experienced brain with so much knowledge. The way he brief the problem and what could be done in order to come out was awesome. Thank you sir. ,I recommend the doctor,Bangalore
Very nice in explaining the issues with the proper solution to remove it. I recommend this doctor for check-ups.,I recommend the doctor,Bangalore
"It was wonderful experience with Dr. Taker . He explains very well and friendly to talk. Because of his friendliness, we are able to connect with him and explain our problems / sickness . He guides the patient very well. ",I recommend the doctor,Bangalore
"I m consulting tahir sir from last give years. ProsHe s giving time and listen to his patient carefully. Giving good advise **** ******** Not going for any medicine without test With test he can able to get clear picture then pricribe medicine Con's We have to wait more then 1.5 hour or 2 hour for follow up and show the report Request. For new patient you are taking minum 15-20 min, request to tahir sir plz see the followup candidate befr the schedule patient becz follow report and medicine lol not take more thn 5 min, and the patient are waiting from 2 hour to meet u only for 5 min. Some one s not well from 2 days and he/she came wt report that doc ll chk and gv medicine BT he/she have to wait more then 1.5hr to get medicine precribed.. ",I recommend the doctor,Bangalore
He get details politely and I have the utmost satisfaction .he explain the instructions in very detail ,I recommend the doctor,Bangalore
"I went for BP reading and was under complete impression that I have to take BP tablets for life long. But I had complete different experience, wherein Dr did not jump to conclusions and took time to understand the situation and provide remedy accordingly. He gives lot of confidence to patients and listens patiently. Thank you so much doctor for all your concern and valuable advice.",I recommend the doctor,Bangalore
****** ** **** *** waiting time is more than an hour with or without appointment. Each patient is given more than 20 mins.,I recommend the doctor,Bangalore
The doctor is really good in his work just the waiting time was high due to huge number of patients. ,I recommend the doctor,Bangalore
He is really experienced and able to find the root cause of the problem. Treated well after confirmation of disease.,I recommend the doctor,Bangalore
Doctor clearly heard the issue and advised on some tests. He took time to listen and suggest appropriately without any hurry.,I recommend the doctor,Bangalore
He is one of the most friendly doctor I've ever seen. He will listen to you patiently and then explain you how the treatment is going to work.must recommend,I recommend the doctor,Bangalore
Day to day Doctor Taher is becoming our family doctor. His flexibility and friendliness makes us more comfortable to talk to him over watsapp whenever its urgent.. Likewise a busy day doctor was not able to respond to my message for my mother vertigo issue.. He replied late to call for the details and prescribed medicine which my mother had and slept peacefully.. Really grateful to  doctor Taher.. I had never met such responsible doctor in my life till now..,I recommend the doctor,Bangalore
Too good to let me know the seriousness of the health condition I was in.  And how he told me get a hang on it. ,I recommend the doctor,Bangalore
100% Genuine Doctor. My family is under his treatment from last 4 years. Very humble and polite and listen you properly *** ********* **** ******** *********** ** *** ** *** **** ****** ** *****,I recommend the doctor,Bangalore
he was good and his treatment really helped me to get recover..Will definitely recommend this doctor.,I recommend the doctor,Bangalore
"he is fantastic, gem of a person. A doctor beyond regular doctor. I have complete trust on his practice and advice. He makes us to live longer **** *** ******* ********* A doctor par excellence",I recommend the doctor,Bangalore
He is remarkable in his clinical judgement. He never gives unnecessary medicines or antibiotics. *** ********* ** **** ********* *** ***** ,I recommend the doctor,Bangalore
"The doctor was very very nice, very experienced. He made me feel very comfortable. Listened carefully and then explained completely the precautions and the cure. Now when ever i want to visit a doctor, will go to him only. I reccomend him 100%.",I recommend the doctor,Bangalore
"After seeing the reviews went with a lot of hope for treatment of my dad health condition(related to high creatinine,gastro and numbness in the limbs etc), *** ** *********** ** ****** after consulting and following the advise for 3-4months. Finally looking for some other ****** doctor.",I do not recommend the doctor,Bangalore
Good. As expected. If they work on waiting time that will be the great for all patients. Rest of all was good,I recommend the doctor,Bangalore
"He is gem, provides you better treatment and doesn't ask for unnecessary tests. he has very good experience and he knows which exact medicine required. He is my regular doctor from last 5 years.thanks sir",I recommend the doctor,Bangalore
"Appointment was at 2:15 but I had to wait for more than an hour. There's no point of appointment if I still have to wait, I can walk in directly and wait. Also, doctor went for lunch in between keeping us waiting. Based on the the time doctor takes with one patient, the slot timing should be given accordingly.",I recommend the doctor,Bangalore
*** ** *** **** ****** * *** ** ** ***** Would highly recommend for general consultation to anyone. ,I recommend the doctor,Bangalore
Very good reception।very good interaction***** **** ********* and also pshylogical boost for mental health ।,I recommend the doctor,Bangalore
He s an excellent and a positive minded Doctor. Explanation of the disease medicine food health care everything he explained properly. No hurry.,I recommend the doctor,Bangalore
"Humble & explains about our health issues this gives us confident, ** ** ****** **** ********* ***** *** ****** ******* ",I recommend the doctor,Bangalore
Doctor is very genuine and gem of the person. I have been visiting him for more than a year for my mother. Doctor listens to the medical history patiently and then prescribes few relevant tests if required rather than just experimenting with random medicines. My mother has recovered well and we have experienced drastic improvement in her health. I highly recommend Dr. Taher.,I recommend the doctor,Bangalore
Doctor behavior is very good. I am totally satisfied with his treatment. He saved my life. He is very experienced . That so I like you too much.He maintained the booking system. ,I recommend the doctor,Bangalore
The doctor is very friendly and the way he explains  about the disease is in a very gentle way  even a un educate can understand easily.,I recommend the doctor,Bangalore
Communication good explains our health situation properly friendly approach .Good judgment our problems.,I recommend the doctor,Bangalore
Dr. Hussain is a wonderful general physician & medicine specialist. He also suggest particular diet during the treatment. He is also available on his phone post visit. ,I recommend the doctor,Bangalore
"An amazing doctor to talk to. Extremely friendly. His guidance to meet his friend doctor to go for next steps is appreciated. A man is known by his company. While I need to meet his friend doctor tomorrow to proceed further, confidence of Dr. Taher is admirable.",I recommend the doctor,Bangalore
Good doctor but very expensive. Not affordable for all. ********* **** ***** Experienced doctor......,I recommend the doctor,Bangalore
Doctor treatment is very nice.He is always available for suggestion.His diagnosis is quite great.He listen the each and every problen and then provide solution.I will always recommend the doctor.,I recommend the doctor,Bangalore
"**** ****** * **** **** ***,truely awesome,thanks to Dr Taher.I wish he will be continuing to help the patients with his magical hands",I recommend the doctor,Bangalore
I have never seen a doctor giving consultation with so much patience. he details out things for you and never give you unnecessary medication. ** ** *** ** *** **** ******* * **** *********,I recommend the doctor,Bangalore
I had a great experience meeting Dr. Taheer. He is very polite and kind to patients. He explains the health issues very clearly. He provide the root cause of the issue. ** ** *** *** **** ******* * *** ** ********** He is a good human being. He is a very genuine person. ,I recommend the doctor,Bangalore
"Good Doctor, after paying consultation Fees we have followup days given nice location with waiting TV provided",I recommend the doctor,Bangalore
