reviews,recommendation,location
I needed to normalize my high BP rapidly. Dr Joshi recommended a course of medication and advised me to follow up with my GP in Auckland NZ. Meantime she has allowed me to contact her in the meantime for advice. Dr Joshi is highly professional and very approachable.  Thanks so much for yur help...Ken Franklin,I recommend the doctor,Mumbai
"We went to Dr.  Mili for my 3 yr old daughter.  She was suffering from cold,  cough and eye infection.  Dr.  Mili listened to the problem and asked questions to get more details.  My daughter was very comfortable with her. After listening to everthing,  Dr prescribed required medicines by explaining use of each med and why she is giving that med. The good part was Dr.  gave her personal number for any emergency which is rare these days.  Thank You! ",I recommend the doctor,Mumbai
It was a pleasant experience. She was very friendly and cleared all my doubts. My kid normally cries when he sees some doctor but here he was happy and was at ease with her. Definitely recommend her.,I recommend the doctor,Mumbai
I had visited the doctor in the initial stages of Typhoid when my fever bouts were just beginning and her diagnosis was spot on. She did suspect the disease *** ********* **** * ** ** *** *** ***** ***** ****** Although my strain of Typhoid was difficult to identify I was very happy with her behaviour and her cute daughter too.,I recommend the doctor,Mumbai
Dr. Mili was extremely patient and extremely understanding while providing her diagnosis. She has been wonderful and I would absolutely recommend her as a healthcare specialist. ,I recommend the doctor,Mumbai
Great doctor. Very helpful and soft spoken. Gave us all possible information regarding my child. Would strongly recommend ,I recommend the doctor,Mumbai
"She was not available in the hospital. She is shifted to mumbai, so i have to consult with another doctor. the other Dr came on Call that is why i paid extra amount for the visiting charges.",I do not recommend the doctor,Mumbai
Dr mili joshi  is really good treatment for my child she's take care about my queries I am so much Happy for her consultation I am recommended for my family member &friends ,I recommend the doctor,Mumbai
Great doc but appt timings need to adhered to although in this case she was treating an infant and Hence it is understandable,I recommend the doctor,Mumbai
"She is very good doctor, as i relocated from gurgoan to pune recently and my 8 month old baby was suffering from dehydration, fever and cold due to whether change. we visited there and my baby recover very soon after the treatment. ",I recommend the doctor,Mumbai
It was wonderful she was very nice. Had a great experience. One of my favourite Dr I ever met. She know how to treat patient.,I recommend the doctor,Mumbai
Doctor was very patient and provided me with all the answers. She was on time and checked my baby thouroghly. I would highly recommend her.,I recommend the doctor,Mumbai
I am coming for the first time  to meet her she's giving me good treatment very much relif for her medicine & consulting best,I recommend the doctor,Mumbai
Very good doctor good councli ng  ,I recommend the doctor,Mumbai
"Excellent doctor ,nice clinic",I recommend the doctor,Mumbai
Very good doctor treatment in prudent international clinic,I recommend the doctor,Mumbai
it was great. she listened all my problems. she was more like family. she helped me a lot and answered all my questions,I recommend the doctor,Mumbai
****** ************* ****** ******* ***** ** **** ** ******** **********Doctor explained the problem to the patient.Feeling much better after treatment,I recommend the doctor,Mumbai
"Dr salil came across as professional and personable,Seemed to know what he is doing and I left comfortable that we are in good hands in his care ",I recommend the doctor,Mumbai
Last time I was admitted in hinduja khar ..... but under dr Salil bendre I got better treatment . There’s no dytor tablet was given this time ,I recommend the doctor,Mumbai
"Dr. Sail Bender is a wonderful human being and a very good Doctor. PFT performed by Dr. Saili Bendre. She too is an exceptional humble lady , makes the patient and relatives feel so comfortable that half your illness just disappears by the way she treats you.God Bless this wonderful couple and I wish them the very best in their every endeavour .",I recommend the doctor,Mumbai
Agree with the other person who noted his abt experience.. I visited him 5 yrs back. he spent hardly any time diagnosing and kept prescribing the same drugs over and over without more info on how to manage my condition. Why would i visit every week if I have to keep taking the same meds!! ,I do not recommend the doctor,Mumbai
"On my very first visit , I noted that Dr. Bendre is more human than a doctor. He is very professional too,  My daughter was also treated by him for TB *** *** ** ***** **** *** ",I recommend the doctor,Mumbai
Explained in the language that we could understand well.Humble and polite doctor.. His assistants are also patient and understanding.,I recommend the doctor,Mumbai
Dr. Bandre is great human being as per my experience. He used write less test and medicine i guess. Also I have visited his own clinic in Andheri where I satisfied too with their support. Wishing  Dr. Bandre may almighty making him happy always as he does to patients,I recommend the doctor,Mumbai
"Best clinic for chest deseas, expert doctors and good staff highly recommended happy with the treatment",I recommend the doctor,Mumbai
"Excellent, knowledgeable and helpful. Would highly recommend him to people suffering from respiratory illnesses. ",I recommend the doctor,Mumbai
Dr Rizwan is extremely qualified and has a friendly staff.The visit was for a neck pain problem I have for the past year and Dr rizwan was able to identify the problem in my posture that was causing the pain rather than just treating the symptoms.,I recommend the doctor,Mumbai
Dr. Rizwan was extremely friendly and competent. He is not big on prescribing medicines unless absolutely neccessary. He understood the injury immediately and got me taped up in a jiffy. Dr. Manjari was superb with her analysis and taping and i was out of pain in precisely 3 mins during the taping process. Kudos to both! ,I recommend the doctor,Mumbai
"Dr. Rizwan understands the exact pain problem; break down the probable reason, and then comes up with quick result-oriented solutions & treatments. The best part about him is ice-breaking the conversation with you and even explains the problem in a laymen language. All this really builds the confidence in you. I definitely recommend him and his packages for ligament problems. Had good results in 3 months of time.",I recommend the doctor,Mumbai
Dr Rizwan is too good and has been treating me since last 8 months . I am a marathoner and we face various issues and he has been able to correctly  diagnose the problem and treated me accordingly. His team is also well experienced .A big thank you to all.,I recommend the doctor,Mumbai
Good experience with Rizwan. He understood the runners perspective and took a gradual healing process which worked well. He takes time to understand your history and style as a runner and customises treatment accordingly. Warm and cordial staff plus excellent and effective physiotherapy sessions by Suresh helped me tremendously. Rizwan keeps in touch with patients during intervening period between sessions tracking progress and advising in case of any challenges.,I recommend the doctor,Mumbai
"The therapists are extremely knowledgeable , they not only helped me with my shoulder pain but also made me aware of my lower back stiffness and hamstring problem. I would most definitely be taking more session with sandesh and more massages for complete overall body strenghtning. Keep it up .",I recommend the doctor,Mumbai
Detailed understanding of the subject. Precise treatment. Experience shows. Good rehab programme. Warm n friendly set of doctors. ,I recommend the doctor,Mumbai
**** ************* ******* Will give you sufficient time. He is specialist in sports related injuries. Very nice setup.,I recommend the doctor,Mumbai
Dr. Rizwan was able to identify the root cause of my problem and was quick on taking action as to what treatment would suit me. Not many doctors out there try to fix the root cause. I am lucky to have found him.,I recommend the doctor,Mumbai
When I reached at clinic I didn't have to wait for long.Doctor has gone through my reports than he asked me different questions related to family history.Ask for test which has not been done previously.Explained everything to me in detail .He has not prescribed medicine unless he will not see the report. Than explain things to physiotherapists and asked for recommended exercises.I am happy with him and his team.,I recommend the doctor,Mumbai
A very pleasant and comforting experience. Pain subsided immediately after the first session itself. Doctor was very helpful with his approach and a great experience it was.,I recommend the doctor,Mumbai
Dr Shruti- The Dr is quite punctual                                          and helpful. Improving on daily basis. Understanding and clear communication.   ,I recommend the doctor,Mumbai
**** ****** **** *** ******* ** *** *** ** **** ************ ********** ************* *** ******* * ********* ** ********* *** *********** ** ************** I am comfortable and confident working with Dr. Rizwan.,I recommend the doctor,Mumbai
The massage was really good. Tough and up to the core. I would recommend this therapy to my colleagues and friends. Thank you ,I recommend the doctor,Mumbai
***** *** ****** *** *** **** *** ************* *** experienced which helps in relaxing the patient and builds confidence. ,I recommend the doctor,Mumbai
** ****** ** * ***** **** ********** explains what's wrong in great details and tells you step by step what needs to be done to sort it out. He's not the kind who'll give you medication if meds can be avoided in the first place.,I recommend the doctor,Mumbai
"**** ************** extremely informative and helpful , cured me in less then 2 appointments. Highly recommended ",I recommend the doctor,Mumbai
He examined my back and a half an hour session of physiotherapy. Back felt better and lighter. Lets see how the next few days feel.,I recommend the doctor,Mumbai
Excellent guidance and knowledgeable session.Good Physiotherapy experience... !! to more learning ! Cheers !!!!!,I recommend the doctor,Mumbai
Good experience at the clinic.Doctor explained my condition in detail.Satisfied with the treatment by the physiotherapist,I recommend the doctor,Mumbai
The consultation part was really informative. Doctor debugged many of my misconceptiond.It's worth visiting.,I recommend the doctor,Mumbai
Very good and nice person. We will continue treatment We went treatment of diabetes management for senior citizens ,I recommend the doctor,Mumbai
Open minded professional Doctor. Patiently listened to me and advised.  I fact gone for second opinion and felt decision was right.,I recommend the doctor,Mumbai
"Doctor gives full time to understand the problem, I have been visiting the doctor from long time. The prescribed treatment works well,",I recommend the doctor,Mumbai
A friendly doctor who was very patient in hearing out the problem. Gives the right advice and treatment. I was very happy. ,I recommend the doctor,Mumbai
Readiness to understand problem statement and analyse accordingly. Went with father who had undergone Angioplasty. Nice.,I recommend the doctor,Mumbai
Good experience.. Been visiting doctor for many years already. Plus point is that his clinic is v close to my red. ,I recommend the doctor,Mumbai
Our entire family is satisfied with Dr Abhay .We started with my mom's diabetes treatment .My husband too is very happy with his BP control and myself with mine Cholestrol management.Throat infections too we all consult him only. Dr always responds on wats up too ....incase we have emergency or are outstation .I highly recommend Dr Abhay Raut .,I recommend the doctor,Mumbai
The Doctor is friendly and explains the illness to our Satisfaction.  He is concerned about our health and the treatment towards the patients.  He is very nice and his smiling attitude towards the patients makes Us  comfortable and relaxed inspite of our illness.,I recommend the doctor,Mumbai
Dr Rauth is a saviour. I feel very comfortable and trusthis treatment. Very polite and relaiable. If I'm alive today it's because of him. ,I recommend the doctor,Mumbai
** ***** ******** ** *** ** * **** Dr treating my family and me and have been looked after by Dr for decades..... wish Dr ever success ...!,I recommend the doctor,Mumbai
I am feeling better from visiting sir dr.Abhay raut.From me there will be always my positive support to the sir.,I recommend the doctor,Mumbai
Dr. Abhay Raut is one of the doctors who saved my life when i was admitted at Guru Nanak Hospital. I owe my life to him and Dr. Prabhu Desai. I was admitted for H1N1 and my lungs had stopped working. If now for hard work and efforts of Dr. Abhay Raut and others I would not be here writing this review. He is someone who explains you your problems and give solutions best fitted for you. The best thing is that he calms you down and reassures you. I shall forever be grateful to Dr. Abhay Raut for keeping me alive.,I recommend the doctor,Mumbai
Very practical and explains exactly how the treatment will go on and also prevention's and targets to achieve. Very patient and attentive. ,I recommend the doctor,Mumbai
Am 89 years and have regularly visited Doc for all my age related health issues.  Am very comfortable with him and feel assured of my well being after every visit to him.  He is friendly and kind and above all he definitely has the healing touch! ,I recommend the doctor,Mumbai
Had a good experience. Doctor listens patiently and explains issues involved. Happy with the prescription ,I recommend the doctor,Mumbai
Explanation was very good and satisfying and also explained about body care and the dos and don'ts also gave us proper time and listened to our problems ,I recommend the doctor,Mumbai
Dr Abhay Raut is very patient. Professional *** ************** He examines you sees the history and gives treatment accordingly.My mum and I have been going to him for few years Thoroughly recommend him.,I recommend the doctor,Mumbai
Doctor is very professional. He patiently listens to the problem and explains the disease in detail . Minimum medication and minimum tests recommendations shows his confidence.,I recommend the doctor,Mumbai
"Dr. Abhay Raut understands your condition and explains the treatment in simple and easy manner to patient. He will not unnecessarily prescribe lot of medicines, this is rare to see in other doctors, truly genuine and good doctor!",I recommend the doctor,Mumbai
Doctor listen to the patient carefully and gives detail information about treatment to be opt..... very good doctor.,I recommend the doctor,Mumbai
Dr Abay raut is a great personSoft spoken and very good guidance and treatment very carefully handling with minimum doses of medication ,I recommend the doctor,Mumbai
Advice regarding a detailed diet and step by step treatment. Treats you like family. Timely followups scheduled. ,I recommend the doctor,Mumbai
"He does not hurry up, listen patiently and explain nicely. A friendly doctor who advises general thing such as yoga and exercise along with medications ",I recommend the doctor,Mumbai
"Makes you feel comfortable by asking relevant questions and diagnises the illness very efficiently,      then correct medication, thus curing the patient.Tells the do's and don'ts  thus making the patient feel relaxed and comfortable, which is also part of the healing process. This is my personal experience and opinion of Dr Abhay Raut and I will definitely like to recommend anybody to avail of his treatment.",I recommend the doctor,Mumbai
We have be regularly visiting and following Dr prescription *** ****** ** ****** ***** We are happy with the consultation services,I recommend the doctor,Mumbai
"The most efficient doctor for BP, diabetes in Kalina. Even for general wellness consultation ** ** *** *****",I recommend the doctor,Mumbai
Good doctor..  i would recommend to consult him once n decide urself.. *** ********* *** ******* ** ** **** ****** ***** **** ** ***** ** ** ** *** ****** **,I recommend the doctor,Mumbai
"Dr  Raut is real professional,friendly , and treats his patients in such ease that patients gets confidence. In medical profession gaining patient s confidence solves half of the sickness. I am dissatisfied with the reception as my appointment was, 12,10 pm but was made to wait till 12.40 pm.  Patient who arrived after me were sent first. Only on being questioned she allowed me go insideThis treatment needs to be corrected as time is equally important to everyone. ",I recommend the doctor,Mumbai
Very supportive and advices given always are helpful and helps to improve health and queries are always listened paitiencly.,I recommend the doctor,Mumbai
It's  Was nice  visit  to  Doctor  He  he explained the    patient  very  well   with  his  medication  my mom is in good  health   thank you  Doctor  for your    help ,I recommend the doctor,Mumbai
"On time appointment happened...This happens rare with the Doctors...The support staff was also very professional, courteous and friendly",I recommend the doctor,Mumbai
Great doctor...very patient in listening the problems and immensely clear in line of treatment to be given for solving the problem. One of the very few doctors i have met till now having in depth knowledge of medicines to be given for solving the illness and their possible side effects.Very lucky to have such doctors in Mumbai.,I recommend the doctor,Mumbai
Dr Raut is very practical and understanding he takes deep interest understand s and evaluate s and suggest s medicine s according ly and hence today I brought my senior colleague and close friend for the first time he too was impressed I wish Dr Raut the very best in his profession god bless him,I recommend the doctor,Mumbai
" He is a good doctor, listen patiently to all over problems, not in hurry.Gives his opinion doest insist do this or that.And he is always there for his patients this.",I recommend the doctor,Mumbai
My appointment at 11 am & I reached at clinic at 10·45 but doctor came at 11-50. so its long time to wait . It should be manage properly for our time savng. Overall very good Thank you.,I recommend the doctor,Mumbai
It was a good experience. All issues were explained in a proper manner & dosage etc. The doctor fees could have been a little more reasonable especially since it was not the first time. ,I recommend the doctor,Mumbai
"Had come earlier last month upon my diagnosis of DM-2 , Got the advice on management, The advice & prescription for initial month brought my FBS down  from 228 to 153 & post meals from 370 to 103. Medical Tests & Medication is given for what that is necessary. Greatful I am in safe hands of Dr.Abhay Raut.",I recommend the doctor,Mumbai
Dr answered all my queries and I was very happy with the way he explained to us about Diabetes control and  my test reports.  He explains in a very friendly way.,I recommend the doctor,Mumbai
"I took my father with cardiac asthma, swollen legs etc. My dad was treated by another doctor in hometown fr along time. But going to dr abhay is blessing. *** ********* ** ******* *** ********* ** *********** Within  a week of medication I could see improvement drastically . He explains the  reason for problem and also  the medication being prescribed. thanks to dr Abhay Raut. ",I recommend the doctor,Mumbai
Wonderful. He explains well n make the patient comfortable n gives them confidence. Which is great n amazing ,I recommend the doctor,Mumbai
Over all we experienced excellent support and diagnosis explaining to us from doctor as well as staff.,I recommend the doctor,Mumbai
He has time for his patients. Listens. Has empathy and demystfies complex medical jargon for a layperson's understanding. Thanks,I recommend the doctor,Mumbai
Waiting time:  my appointment time was 12:10pm but had to wait till 1:30pm to see the doctor. Which is really bad. Need to manage the time well. Getting through the appointment mobile number was very bad as they are active only for certain time. Need to look into this. ,I recommend the doctor,Mumbai
Dr.Raut is a physician par excellence; he is very friendly and respects your time and choices. I have been under his treatment/preventive care for almost 8 years and like his approach.,I recommend the doctor,Mumbai
*** ******* *** With patience and friendly nature. Always answers msgs shows concerns. Available anytime during emergency. Thank you. Dr. Abhay Raut for being there for us. ,I recommend the doctor,Mumbai
It was a good experience with doctor and his treatment made me a fit and healthy. So I would thank u  doctor,I recommend the doctor,Mumbai
"Dr. Checked the lab report. After physical examination, Spoke like a friend and patiently explained the condition.",I recommend the doctor,Mumbai
Very friendly doctor . Explains everything perfectly n guides you how to take care . Always smiling face which makes patients happy .,I recommend the doctor,Mumbai
It was extremely punctual and professional. **** ********* ****** *** *** ******* ****** A pleasurable experience,I recommend the doctor,Mumbai
"Excellent!!!  Very happy with doctors calm nature, explanation of health issue.. Treatment satisfaction..",I recommend the doctor,Mumbai
Good  advice given after checking all the records and advised what medication and what are the symptoms ,I recommend the doctor,Mumbai
Considerable improvement after I started my treatment with dr.Abhay RautAverage sugar level which was initially around 11 has come down to level 6 with proper medication and regular follow ups and following instructions of doctor ,I recommend the doctor,Mumbai
"He is like a family doctor to us. My full family is getting treated with him. My parents, my in laws and also my extended family He is very nice to talk to. Explains the illness well, does not scare you or make you take expensive test just for the heck of it. He listens to all your issues which is very imp when you are dealing with senior citizens. He is very Co operative and adjusting to the elders. Like my mil always insisted on seeing him when he did not have time but he would adjust for her",I recommend the doctor,Mumbai
"satisfactory and timely treatment of tuberculosis, which my husband was suffering with. I am extremely happy with the results and extend my gratitude to Dr.Raut. ",I recommend the doctor,Mumbai
His nature as a doc Is really very good.  Always will give the best advice and he is also very kind Person. The cleanliness is very well minted in the clinic.  ,I recommend the doctor,Mumbai
"Awesome.... Since last 10 years am on his treatment.... The staff r good , supportive & always helpful....",I recommend the doctor,Mumbai
POLITY AND FRIENDLY TALK ALL PEOPLE ADMITTED THATS POINT ALL PATIENT WILL TRUST HIS TREATMENT ALL ARE RESPECT HIM.  ,I recommend the doctor,Mumbai
I went for my wife's problem. Doctor was very patient listening to our problems. Good doctor. i will recommend,I recommend the doctor,Mumbai
Dr.Abhay Raut treated my Dad very well & Controlled Diabetes & High BP our family is a patron.We are his patron for the last 5year.,I recommend the doctor,Mumbai
"Very good experience. Talks to the point . Does not get diverted to other illness than the one he treats . Overall a wonderful experience , dependable and can be recommended without hesitation.",I recommend the doctor,Mumbai
"Doctor is very good, but just the wait time is too long. Not as per appointment updates sent through sms.",I recommend the doctor,Mumbai
I really  enjoyed  the meeting  it was to my satisfaction  the procedure  were explained  very politely. we salute  the doctor  for his services  rendered to us.,I recommend the doctor,Mumbai
I had a very nice experience.....he was very patient and explained everything in detail.....I really recommend this doctor,I recommend the doctor,Mumbai
"Good doctor .********* ****** ******** nice to talk, only issue is difficult to get appointment. Staff of dr.needs to be polite.",I recommend the doctor,Mumbai
Doctor’s explanation/communication was very apt...He communicates in a very cool way and makes the patient aware of his illness and issues related to it..he also gv inputs about how to keep the sugar level at bay..excellent experience,I recommend the doctor,Mumbai
I am very glad to say I am under treatment of Dr.Abhay Raut since 10 yrs.And I am very satisfied with him.For me he is great .God bless him and his family.,I recommend the doctor,Mumbai
After starting treatment of Dr abhay raut my diabetes  is under control from more than 3years.  All thanks for his good treatment dietician  advise .I think this is the only clinic I visited  where dietician advise is free.,I recommend the doctor,Mumbai
Dr is very good and kind he s treatment s very good he guide us in proper way we tnk uu fr has our Dr tnk uuu,I recommend the doctor,Mumbai
Dr s very good and ur treatment s good u give us proper treatment n u give us good advice regarding our health tnk uu so much,I recommend the doctor,Mumbai
Dr s very good and his treatment s also very good we are happy to have u has our Dr  gives us proper treatment and good guigdness regarding our health tnk uuuuu,I recommend the doctor,Mumbai
We are happy to have u has our Dr bcruz ur treatment and ur explaining s so good tat we like to visit has u cals has a followup tnk uuuu so much ,I recommend the doctor,Mumbai
Dr treatment s very good and he s very good person he explain us the tab and insulin very nicely he give us a proper advice also regarding fr health too tnk uu,I recommend the doctor,Mumbai
Dr is very good and polilte in talking he gives us proper treatment and proper advice regarding our health we are happy to have has our Dr tnk uuu,I recommend the doctor,Mumbai
Dr u very kind and u give us proper treatment and proper advice regarding our health and ur tab also react us in proper way tnk uu,I recommend the doctor,Mumbai
We are happy to have  u has our Dr.ur treatment s very good and u we give us proper advice regarding our health tnk uu ,I recommend the doctor,Mumbai
He is very good doctor..he diagnoses very well and give proper medicine.... His clinic is well equipped with modern facilities...,I recommend the doctor,Mumbai
Dr ur treament s very good and ur explaining to a patient s very good and we r happy to have u as our Dr tnk uuu,I recommend the doctor,Mumbai
Dr ur treament s very good n u r also good and kind in talking with all the patients and ur treatment s very good and u gives us s proper advice regarding our health tnk uuu,I recommend the doctor,Mumbai
Dr is very kind and his treament is very good we r happy with our Dr u gives us a good advice regarding our health and a proper treatment tnk uuu,I recommend the doctor,Mumbai
"My mother suffering from diabetes since last 10years but after visiting to Dr Abhay Raut, lots of improvement seen in my mothers health.  Its vise and correct decision to visit Dr Abhay Raut.",I recommend the doctor,Mumbai
"Dr abhay raut Clinic  itself provides all solutions  to patient like they have  good facilities to check blood pressure, diabetes check , Hba1c , neuropathy check , ECG , opthalmologist for eye check up.  So no need to see other different clinics for other complications .....so I will suggest Dr abhay raut for hypertension, diabetes  treatment as per  my experience",I recommend the doctor,Mumbai
"I am one of  the patient getting treatment under Dr abhay raut  for diabetes and I have very good results and  my diabetes is now under control  from more than 2 years. Also I would like to recommend  all of my other friends  who so ever wants to get treatment under good,gentlemen doctor who gives personal attention and clears all doubt they can visit Dr abhay raut clinic  once and they will witness my experience.",I recommend the doctor,Mumbai
Dr s very kind and polilte He gives us proper treament proper guideness regarding our health tnk uu and his treatment s very good tnk uuu,I recommend the doctor,Mumbai
Dr s very good and kind polilte too.u  give us proper treament and proper advice too fr our health tnk uuuu,I recommend the doctor,Mumbai
Dr s very good and he s polilte too u gives proper treatment and proper advice regarding our health tnk uuu dr,I recommend the doctor,Mumbai
We are very much satisfied with Dr.Abhay Raut his way of greeting and conversation  makes the patient feel very comfortable. His treatment is excellent .  From last 8 to 10 years  we are having a great experience with the Doctor.,I recommend the doctor,Mumbai
Dr ur r very kind and polilte in our consultant we r very happy to have u has our Dr and u gives us gud treament n gud advice fr our health tnk uu,I recommend the doctor,Mumbai
Tnk uu Dr fr ur treament u gives us a proper n gud advice fr our health tnk u fr tat n u r very kind n polilte in talking tnk uu,I recommend the doctor,Mumbai
Tnk uu Dr to have u .U gives us proper n gud advice fr our health tnk uu ur treatment s very good tnk uu,I recommend the doctor,Mumbai
Tnk uu Dr u give us a proper treatment u r very kind n polilte and we are very happy to have u has our Dr kk tnk uu so much,I recommend the doctor,Mumbai
Dr s very kind and u give us proper treatment and u give us proper advice realted too our health tnk uu so much dr,I recommend the doctor,Mumbai
Tnk uu so much Dr we r happy to consult with u bcruz u give us gud n proper treatment and advice aslo tnk uu so much ,I recommend the doctor,Mumbai
Tnk uu Dr we are very kind and happy to have u bcruz u gives us proper treatment and proper advice too tnk uu so much dr,I recommend the doctor,Mumbai
Tnk uu so much Dr we are very happy with u and u give us proper treatment and proper advice too tnk uu,I recommend the doctor,Mumbai
Tnk u so much. We are happy with ur trament and the tab wat u give us tat s proper. Dr s very kind and polilte with the patients he gives us a good advice also tnk uuu,I recommend the doctor,Mumbai
We are happy with him and he gives us a proper treatment and good advice to us we r so kind to have this Dr with us tnk uu ,I recommend the doctor,Mumbai
Tnk u Dr we r happy with him .He s very kind n polite in talking.he guide us in proper way n gives us a proper treatment we r happy to this Dr with us tnk uuu,I recommend the doctor,Mumbai
He s good and kind.He gives a proper treatment n he advice us in good way. He us our family Dr too. We r vrey happy with his treatment n wat tab he precsribe tat s proper tnk uu so much,I recommend the doctor,Mumbai
Good experience we r very happy with him n he gives us proper treatment n he guide to us in better way we r very happy with him tnk u,I recommend the doctor,Mumbai
"Good . doctor is very polite & gives proper guidance to all the queries, besides giving right medicines. Over all experience is good. Good luck.",I recommend the doctor,Mumbai
"I met Dr.Abhay he is very nice person with depth knowledge about my disease ,it doctor abhay who make me confidence to care my self after diagnosis diabetes side last 10year.Thanks you doctor very much for your all time support.Thans",I recommend the doctor,Mumbai
When we see him we fell very happy and he s very kind and polite Dr he give better trement to us thank uuu,I recommend the doctor,Mumbai
I have the very good experience with Dr. Abay faut. Sugar and bp almost under control. And there is noblem at all now. Thanks for the good service,I recommend the doctor,Mumbai
Good. Listens patiently. Gives enough time. Is available in an emergency. Is polite always. Answers phone calls in an emergancy,I recommend the doctor,Mumbai
"Dr. is very calm and composed by nature. She explains very well. Though this was our first visit to her and the diagnosis is still pending, we feel that she is the right person with abundance of experience to treat my mother or any other patient for that matter. Hoping to get quick solution for my mother.",I recommend the doctor,Mumbai
She is very systematic *** **** ** ********** She will recommend cost effective treatment.She will always try to calm you. ,I recommend the doctor,Mumbai
Dr. Asha Shah is a very experienced doctor. Is very quick with diagnosis basis the symptoms. She is quite approachable and available on call if you need advice. She will give you correct advise which will also be economical. Will highly recommend her.,I recommend the doctor,Mumbai
Very friendly puts patient at ease Gives ample time to the patient she is not in a hurry to see the next patient understands the patient’s problem and explains the situation to the patient in a very satisfactory way ,I recommend the doctor,Mumbai
Friendly and putting client into comfort. Quick to understand the problem and start the treatment. Timely follow up and easy advice.,I recommend the doctor,Mumbai
Dr Miranda is attentive to your issues and problems. He gives you a very patient hearing then tries to logically deduce the issue and prescribe a line of treatment. That is a very reassuring way of approaching a health issue and also gives the patient a certain confidence. He is also very forth coming in terms of explaining the whys of suggesting treatments or medicines. The treatment is in progress but I’m confident we are on the right path. Definitely recommended. I believe I have found the family physician I’ve been looking for. Thank you Dr. Miranda. ,I recommend the doctor,Mumbai
Extremely pleasant and affordable doctor. Diagnosis was on point and didnt prescribe any extra unnecessary medication. Wouldnt hesitate to recommend him to any of my friends. ,I recommend the doctor,Mumbai
Dr Miranda is mild mannered and gives you a patient hearing of your problems and issues. Analyses the situation and give you a line of treatment. He also takes time to explain why he is doing so. This was our first visit and I’m happy with the outcome. The treatment is still on and headed in a positive direction. Definitely recommended. ,I recommend the doctor,Mumbai
"I'm new to Mumbai, connected with Dr.Miranda while looking for a doc in Mumbai on Practo. I must say, the experience was great. I found Dr.Miranda very warm and sorted. His diagnosis was perfect and the prescription did the job really well. I highly recommend him...",I recommend the doctor,Mumbai
Calm and composed.. I had visited the doctor for boils.. he looked properly at all the boils and only then recommended the medication course.. I got better in a few days but then suddenly more boils erupted.. He changed the medicine and then I recovered from recurrent boils as well... Only thing that I think could have been improved would be the early detection of which antibiotic would work as I got these boils on 4th.. visited him on 13th(as I was consulting other doctor who had an emergency and was not available for a month afterwards)and was fully recovered by 31st of that month.... I was in lot of pain this whole time... But otherwise I am happy with the treatment,I recommend the doctor,Mumbai
Dr.Vernon Miranda listens to all your problems patiently and then explains in detail what has happened to you. ** ***** *** ******* ********* *** gives you the most suited medicines. No doctor could tell me what has happened to me when i had fever for 30 consecutive days and i had done all possible tests which came negative only blood esr level was somewhat abnormal. But when i came to Dr.Vernon Miranda he used the right path of tests to determine my sickness and i am happy now that i can get treated for the right sickness. I highly recommend this doctor. He is surely brilliant and at the same time very kind.,I recommend the doctor,Mumbai
Dr vermoda connects and calms tou down first thing. Very important for a doc. Has a systematic thorough check up process. Listens to your pain till you are dun. *** **** *** ** **** *** ***** ******** ******* **** ** ******* *********** Strongly suggested. ,I recommend the doctor,Mumbai
"I was travelling from Hyderabad to Ahmedabad via Mumbai and hence being new to the city, Practo helped me find the right doctor extremely quickly. Dr. Vernon was very patient, warm and keen on hearing me out patiently to understand my pain and problem. He had the right investigative questions and diagnosed well. ",I recommend the doctor,Mumbai
doctor is very very patient *** ***** *** ******* ********* *** does not force you to go for any unnecessary tests etc. He arrests the problem within minutes ,I recommend the doctor,Mumbai
Good doctor. listens patiently and provides a treatment giving explanation for the treatement. Good experience,I recommend the doctor,Mumbai
He is very attentive to the problems of patient and understands the issues. He gave his suggestion based on practical problems. I am happy with his way of treatment ,I recommend the doctor,Mumbai
Great doctor with down to earth attitude.  He explained the situation and issues so very well that it boost confidence to tackle the diabetes. God bless him with prosperity. ,I recommend the doctor,Mumbai
"Though I'm yet to see results , because I went there just yesterday night  . And it's only 13 hours that I've started taking the first dose of medicines . But I'd like to mention his empathetic nature towards his patients . So yes , would recommend ",I recommend the doctor,Mumbai
"Dr Venon is extremely polite, friendly & quick to diagnose the problem.Unlike other money minded doctors he recommend homely remedies for the fastest recovery. ",I recommend the doctor,Mumbai
"The doctor was nice, mild mannered, approachable and friendly. He explained the possible causes, symptoms and treatment rationale in plain and simple words. Moreover, his treatment helped me recover in no time, with zero side effects.",I recommend the doctor,Mumbai
"The doctor was polite and heard the issue in detail, did gis checkups before subscribing to any medicine which is a rarity these days where other doctors just jump to conclusions. We need more doctors like doctor miranda",I recommend the doctor,Mumbai
He is an amazing doctor . Calm and composed and very soft spoken. And especially I ask a lot of questions sometimes due to concern or curiousity . And he answers everything in the most layman term. Thank you Dr.Miranda :),I recommend the doctor,Mumbai
"It was good, though taking appointment from Practo didnt help in any form as i had to wait usually like any other patient and had to take another appointment at the clinic.",I recommend the doctor,Mumbai
Dr. Miranda listened patiently to my wife's medical history. He carefully went through all the papers.He explained nicely what the medical aspects are. Very good diagnostic and patient relationship attitude.Thanks Dr. Miranda!,I recommend the doctor,Mumbai
Very friendly and patient while explaining discussing the issue. Gives detailed advice on what and what not to do.,I recommend the doctor,Mumbai
